年月日,東京最高気温(℃),東京最高気温(℃)品質情報,東京最高気温(℃)均質番号,東京最低気温(℃),東京最低気温(℃)品質情報,東京最低気温(℃)均質番号,東京平均気温(℃),東京平均気温(℃)品質情報,東京平均気温(℃)均質番号,東京降水量の合計(mm),東京降水量の合計(mm)現象なし情報,東京降水量の合計(mm)品質情報,東京降水量の合計(mm)均質番号,東京日照時間(時間),東京日照時間(時間)現象なし情報,東京日照時間(時間)品質情報,東京日照時間(時間)均質番号,東京平均風速(m/s),東京平均風速(m/s)品質情報,東京平均風速(m/s)均質番号,東京最大風速(m/s),東京最大風速(m/s)品質情報,東京最大風速(m/s),東京最大風速(m/s)品質情報,東京最大風速(m/s)均質番号,東京最大瞬間風速(m/s),東京最大瞬間風速(m/s)品質情報,東京最大瞬間風速(m/s),東京最大瞬間風速(m/s)品質情報,東京最大瞬間風速(m/s)均質番号,東京最多風向(16方位),東京最多風向(16方位)品質情報,東京最多風向(16方位)均質番号,東京平均蒸気圧(hPa),東京平均蒸気圧(hPa)品質情報,東京平均蒸気圧(hPa)均質番号,東京平均湿度(％),東京平均湿度(％)品質情報,東京平均湿度(％)均質番号,東京最小相対湿度(％),東京最小相対湿度(％)品質情報,東京最小相対湿度(％)均質番号,東京平均現地気圧(hPa),東京平均現地気圧(hPa)品質情報,東京平均現地気圧(hPa)均質番号,東京平均海面気圧(hPa),東京平均海面気圧(hPa)品質情報,東京平均海面気圧(hPa)均質番号,東京最低海面気圧(hPa),東京最低海面気圧(hPa)現象なし情報,東京最低海面気圧(hPa)品質情報,東京最低海面気圧(hPa)均質番号,東京平均雲量(10分比),東京平均雲量(10分比)品質情報,東京平均雲量(10分比)均質番号,東京天気概況(昼：06時〜18時),東京天気概況(昼：06時〜18時)品質情報,東京天気概況(昼：06時〜18時)均質番号,東京天気概況(夜：18時〜翌日06時),東京天気概況(夜：18時〜翌日06時)品質情報,東京天気概況(夜：18時〜翌日06時)均質番号,東京10分間降水量の最大(mm),東京10分間降水量の最大(mm)現象なし情報,東京10分間降水量の最大(mm)品質情報,東京10分間降水量の最大(mm)均質番号
2009/8/11,29.1,8,1,25,8,1,26.7,8,1,5,0,8,1,1.8,0,8,1,3.1,8,1,6,8,北東,8,1,12,8,北北東,8,1,北東,8,1,26.8,8,1,77,8,1,64,8,1,1001.3,8,1,1005.4,8,1,1003.4,0,8,1,9.8,8,1,曇時々雨一時晴,8,1,曇後一時晴,8,1,2.5,0,8,1
2009/8/12,30.6,8,1,24,8,1,26.6,8,1,0,1,8,1,7.9,0,8,1,2.9,8,1,6.2,8,南東,8,1,9.4,8,南南東,8,1,南南東,8,1,25,8,1,72,8,1,57,8,1,1002.1,8,1,1006.3,8,1,1004.5,0,8,1,8.3,8,1,晴時々曇,8,1,曇一時晴後時々雨,8,1,0,1,8,1
2009/8/13,31.7,8,1,24.4,8,1,28.2,8,1,0,0,8,1,5.5,0,8,1,2,8,1,4.2,8,南東,8,1,5.9,8,南東,8,1,南南東,8,1,28.8,8,1,76,8,1,62,8,1,997.3,8,1,1001.3,8,1,997.7,0,8,1,6.5,8,1,曇一時雨後晴,8,1,晴後一時曇,8,1,0,0,8,1
2009/8/14,30.5,8,1,25.7,8,1,28.6,8,1,0,1,8,1,0.5,0,8,1,2.3,8,1,4.8,8,南東,8,1,8.2,8,東,8,1,北,8,1,25.7,8,1,66,8,1,56,8,1,1001.5,8,1,1005.6,8,1,1000.4,0,8,1,6.5,8,1,曇後一時晴,8,1,晴,8,1,0,1,8,1
2009/8/15,31.7,8,1,23.7,8,1,27.2,8,1,0,1,8,1,11.6,0,8,1,2.3,8,1,4,8,東北東,8,1,7.2,8,北東,8,1,北東,8,1,21.1,8,1,59,8,1,39,8,1,1008.7,8,1,1012.9,8,1,1010.9,0,8,1,3,8,1,晴,8,1,晴後曇,8,1,0,1,8,1
2009/8/16,33.2,8,1,23.7,8,1,27.8,8,1,0,1,8,1,11.2,0,8,1,2.2,8,1,4.4,8,東南東,8,1,6.9,8,東南東,8,1,東南東,8,1,19.6,8,1,54,8,1,29,8,1,1011.2,8,1,1015.3,8,1,1013.8,0,8,1,4,8,1,晴,8,1,晴後曇,8,1,0,1,8,1
2009/8/17,30.8,8,1,23.6,8,1,26.5,8,1,0,1,8,1,11.1,0,8,1,2.8,8,1,4.7,8,東,8,1,9.7,8,東南東,8,1,北東,8,1,22.2,8,1,65,8,1,48,8,1,1012.7,8,1,1016.9,8,1,1015,0,8,1,5.5,8,1,晴,8,1,曇時々晴,8,1,0,1,8,1
2009/8/18,30.1,8,1,23.9,8,1,26.6,8,1,0,1,8,1,1.9,0,8,1,2.9,8,1,5.8,8,南東,8,1,8.9,8,南,8,1,南南東,8,1,22.6,8,1,65,8,1,48,8,1,1012.8,8,1,1017,8,1,1015.3,0,8,1,9,8,1,曇時々晴,8,1,曇後一時晴,8,1,0,1,8,1
2009/8/19,31.3,8,1,25,8,1,27.3,8,1,0,1,8,1,4.8,0,8,1,2.7,8,1,5.3,8,南南東,8,1,8.2,8,南南東,8,1,南南東,8,1,22.9,8,1,64,8,1,43,8,1,1011.1,8,1,1015.2,8,1,1013,0,8,1,10,8,1,薄曇一時晴,8,1,薄曇一時晴,8,1,0,1,8,1
2009/8/20,31.6,8,1,25.3,8,1,27.6,8,1,0,1,8,1,9.2,0,8,1,3.7,8,1,6.5,8,南東,8,1,11.5,8,南東,8,1,南,8,1,23.1,8,1,64,8,1,37,8,1,1006.8,8,1,1011,8,1,1008.3,0,8,1,8.3,8,1,薄曇時々晴,8,1,薄曇,8,1,0,1,8,1
2009/8/21,32.5,8,1,26.1,8,1,28.9,8,1,0,0,8,1,2.5,0,8,1,3.1,8,1,5.2,8,南南西,8,1,9.2,8,南南西,8,1,南南西,8,1,26.4,8,1,67,8,1,54,8,1,1000.9,8,1,1005,8,1,1002.3,0,8,1,9.5,8,1,曇後時々晴,8,1,曇,8,1,0,0,8,1
2009/8/22,31.6,8,1,24.7,8,1,28.9,8,1,0,0,8,1,4.5,0,8,1,2.3,8,1,5.8,8,南南東,8,1,8.8,8,北北東,8,1,北北西,8,1,26.8,8,1,68,8,1,58,8,1,998.8,8,1,1002.9,8,1,1001.5,0,8,1,8.3,8,1,曇後時々晴,8,1,曇後時々晴,8,1,0,0,8,1
2009/8/23,30.7,8,1,24.1,8,1,27.2,8,1,0,0,8,1,5.4,0,8,1,2.5,8,1,5,8,北北東,8,1,8.4,8,北東,8,1,南東,8,1,20.6,8,1,58,8,1,39,8,1,1001,8,1,1005.2,8,1,1003.9,0,8,1,8.5,8,1,曇時々晴後一時雨,8,1,晴後曇,8,1,0,0,8,1
2009/8/24,30.2,8,1,24.2,8,1,26,8,1,5,0,8,1,4.1,0,8,1,2.5,8,1,5.7,8,東南東,8,1,9.9,8,東南東,8,1,南東,8,1,20.5,8,1,62,8,1,41,8,1,1003.3,8,1,1007.4,8,1,1005.7,0,8,1,10,8,1,曇時々晴一時雨、雷を伴う,8,1,曇後時々雨,8,1,3,0,8,1
2009/8/25,27.7,8,1,22.9,8,1,24.8,8,1,0.5,0,8,1,3.2,0,8,1,2.9,8,1,5.8,8,南南東,8,1,9.1,8,南南東,8,1,東南東,8,1,16.8,8,1,54,8,1,42,8,1,1007.4,8,1,1011.5,8,1,1009.8,0,8,1,9.3,8,1,晴時々曇,8,1,曇,8,1,0.5,0,8,1
2009/8/26,27.6,8,1,22.4,8,1,24.4,8,1,0,1,8,1,3.7,0,8,1,2.6,8,1,4.5,8,東北東,8,1,8.2,8,東南東,8,1,東北東,8,1,17.5,8,1,58,8,1,41,8,1,1009.6,8,1,1013.8,8,1,1012.7,0,8,1,7.3,8,1,曇後一時晴,8,1,晴,8,1,0,1,8,1
2009/8/27,29.6,8,1,21.1,8,1,25.3,8,1,0,1,8,1,11.1,0,8,1,2.7,8,1,5.6,8,南東,8,1,8.8,8,南東,8,1,南南東,8,1,19.8,8,1,62,8,1,47,8,1,1008.2,8,1,1012.4,8,1,1010.4,0,8,1,2.3,8,1,晴,8,1,晴後一時曇,8,1,0,1,8,1
2009/8/28,31.4,8,1,23.8,8,1,27.4,8,1,0,1,8,1,10.1,0,8,1,3.7,8,1,7.7,8,南,8,1,12.5,8,南,8,1,南,8,1,22,8,1,61,8,1,44,8,1,1004.9,8,1,1009,8,1,1007,0,8,1,4.3,8,1,晴,8,1,晴時々薄曇,8,1,0,1,8,1
2009/8/29,32.3,8,1,25.1,8,1,28.6,8,1,0,0,8,1,9.2,0,8,1,2.7,8,1,5.3,8,南,8,1,8.7,8,南南西,8,1,南西,8,1,22.9,8,1,59,8,1,46,8,1,1005.6,8,1,1009.7,8,1,1007.4,0,8,1,7,8,1,晴時々曇,8,1,曇後一時晴,8,1,0,0,8,1
2009/8/30,27.1,8,1,19.9,8,1,23.3,8,1,16,0,8,1,0.6,0,8,1,3.7,8,1,6.9,8,北東,8,1,12.6,8,東北東,8,1,北北東,8,1,21.6,8,1,76,8,1,56,8,1,1009.7,8,1,1013.9,8,1,1012.5,0,8,1,10,8,1,雨時々曇一時晴,8,1,雨一時曇,8,1,4,0,8,1
2009/8/31,22.2,8,1,17.6,8,1,19.1,8,1,80,0,8,1,0,0,8,1,3.4,8,1,7.7,8,北北西,8,1,14,8,北北西,8,1,北北西,8,1,19.4,8,1,88,8,1,84,8,1,1005.2,8,1,1009.4,8,1,1005.2,0,8,1,10,8,1,大雨,8,1,曇一時雨,8,1,4,0,8,1
2009/9/1,31.5,8,1,21.5,8,1,25.7,8,1,0,0,8,1,6.8,0,8,1,2.1,8,1,6,8,東北東,8,1,10.2,8,東北東,8,1,東北東,8,1,23,8,1,71,8,1,47,8,1,1009.2,8,1,1013.3,8,1,1009.7,0,8,1,8,8,1,晴時々曇,8,1,曇時々雨,8,1,0,0,8,1
2009/9/2,24,8,1,20.9,8,1,22.3,8,1,0,0,8,1,0,0,8,1,3.4,8,1,5.3,8,北東,8,1,10.6,8,北東,8,1,北東,8,1,19.2,8,1,72,8,1,62,8,1,1015.8,8,1,1020.1,8,1,1018,0,8,1,10,8,1,曇一時雨,8,1,曇,8,1,0,0,8,1
2009/9/3,24.5,8,1,20.4,8,1,22.2,8,1,0,1,8,1,0,0,8,1,2.6,8,1,4.4,8,東北東,8,1,7.9,8,北北東,8,1,北北東,8,1,18.1,8,1,68,8,1,62,8,1,1014.5,8,1,1018.8,8,1,1017,0,8,1,10,8,1,曇,8,1,曇,8,1,0,1,8,1
2009/9/4,26.2,8,1,20.6,8,1,23.2,8,1,0,0,8,1,2.4,0,8,1,2.2,8,1,3.9,8,北北西,8,1,6.7,8,北西,8,1,北北東,8,1,18.7,8,1,66,8,1,55,8,1,1009.2,8,1,1013.5,8,1,1010.9,0,8,1,9.8,8,1,曇,8,1,雨時々曇後晴,8,1,0,0,8,1
2009/9/5,29,8,1,20.8,8,1,24.4,8,1,0,1,8,1,8.8,0,8,1,2.3,8,1,4.1,8,東北東,8,1,7.4,8,東北東,8,1,北東,8,1,20.4,8,1,67,8,1,49,8,1,1004.6,8,1,1008.8,8,1,1006.3,0,8,1,1.5,8,1,晴一時曇,8,1,晴時々曇,8,1,0,0,8,1
2009/9/6,28.5,8,1,21.8,8,1,24.4,8,1,0,1,8,1,11.4,0,8,1,3,8,1,5.3,8,北北東,8,1,9.6,8,東南東,8,1,北東,8,1,19.4,8,1,65,8,1,43,8,1,1003.3,8,1,1007.5,8,1,1005.6,0,8,1,4.5,8,1,晴,8,1,晴時々曇,8,1,0,1,8,1
2009/9/7,29.3,8,1,21.4,8,1,24.9,8,1,0,1,8,1,9.9,0,8,1,2.6,8,1,5,8,南南東,8,1,8.7,8,東南東,8,1,北東,8,1,21.3,8,1,68,8,1,48,8,1,1001.5,8,1,1005.7,8,1,1003.5,0,8,1,4,8,1,晴,8,1,曇時々晴一時雨,8,1,0,1,8,1
2009/9/8,28.8,8,1,22,8,1,24.8,8,1,0,0,8,1,3.2,0,8,1,2.9,8,1,5.5,8,東北東,8,1,10.5,8,東北東,8,1,北東,8,1,21.6,8,1,70,8,1,49,8,1,996.1,8,1,1000.2,8,1,997.4,0,8,1,10,8,1,曇時々晴,8,1,曇一時晴,8,1,0,0,8,1
2009/9/9,23.7,8,1,21.4,8,1,22.6,8,1,0.5,0,8,1,0,0,8,1,2.7,8,1,5.5,8,南東,8,1,8.2,8,南,8,1,南南東,8,1,19.1,8,1,70,8,1,64,8,1,999.6,8,1,1003.8,8,1,1000.4,0,8,1,10,8,1,曇時々雨,8,1,晴時々曇一時雨,8,1,0.5,0,8,1
2009/9/10,28.8,8,1,19.2,8,1,24.1,8,1,0,1,8,1,9.5,0,8,1,3,8,1,6.8,8,北西,8,1,12.2,8,北西,8,1,北西,8,1,12.8,8,1,44,8,1,26,8,1,1002.7,8,1,1006.9,8,1,1004.6,0,8,1,4.8,8,1,晴時々薄曇,8,1,曇時々晴,8,1,0,1,8,1
2009/9/11,26.9,8,1,20.3,8,1,23.9,8,1,0,1,8,1,3.6,0,8,1,2.1,8,1,4.8,8,南,8,1,7.2,8,南南東,8,1,南,8,1,14.5,8,1,49,8,1,31,8,1,1006.3,8,1,1010.5,8,1,1009.1,0,8,1,9.5,8,1,薄曇,8,1,曇,8,1,0,1,8,1
2009/9/12,23.3,8,1,19.5,8,1,21.4,8,1,38,0,8,1,0,0,8,1,1.8,8,1,3.5,8,南南東,8,1,6.5,8,北北西,8,1,南南東,8,1,20.2,8,1,79,8,1,68,8,1,1002.8,8,1,1007,8,1,1002.4,0,8,1,10,8,1,雨時々曇,8,1,大雨後曇,8,1,10.5,0,8,1
2009/9/13,28.9,8,1,19.7,8,1,23.7,8,1,0,1,8,1,7,0,8,1,1.8,8,1,4.9,8,北西,8,1,7.2,8,北北東,8,1,北西,8,1,18.3,8,1,65,8,1,33,8,1,1004,8,1,1008.2,8,1,1002.5,0,8,1,6.8,8,1,曇後晴,8,1,晴時々薄曇,8,1,0,1,8,1
2009/9/14,26.4,8,1,20.3,8,1,23.2,8,1,0,1,8,1,7.4,0,8,1,2.6,5,1,6.8,8,南東,8,1,10.8,8,南東,8,1,南東,8,1,14.9,8,1,53,8,1,41,8,1,1010.8,8,1,1015,8,1,1013.6,0,8,1,7.8,8,1,晴後時々薄曇,8,1,曇,8,1,0,1,8,1
2009/9/15,23.9,8,1,19.7,8,1,21.9,8,1,0.5,0,8,1,0,0,8,1,1.7,8,1,3.3,8,南南西,8,1,5,8,北,8,1,北,8,1,18.4,8,1,70,8,1,64,8,1,1006.2,8,1,1010.4,8,1,1008.3,0,8,1,10,8,1,曇一時雨,8,1,雨時々曇,8,1,0.5,0,8,1
2009/9/16,28.3,8,1,19.3,8,1,23.7,8,1,3.5,0,8,1,8.7,0,8,1,2.3,8,1,4.6,8,東,8,1,8.6,8,北東,8,1,北,8,1,16.6,8,1,59,8,1,36,8,1,1005.2,8,1,1009.4,8,1,1007.3,0,8,1,6.8,8,1,晴一時曇,8,1,曇後一時晴,8,1,1,0,8,1
2009/9/17,26.5,8,1,19.8,8,1,22.5,8,1,0,1,8,1,8.8,0,8,1,2.7,8,1,4.8,8,東北東,8,1,8,8,東南東,8,1,東北東,8,1,14.3,8,1,53,8,1,41,8,1,1011.2,8,1,1015.5,8,1,1013.4,0,8,1,4.3,8,1,晴,8,1,晴後一時薄曇,8,1,0,1,8,1
2009/9/18,23.8,8,1,17.7,8,1,20.9,8,1,0,0,8,1,2.6,0,8,1,2.7,8,1,5,8,北北東,8,1,8.7,8,北北西,8,1,北北東,8,1,15.7,8,1,63,8,1,43,8,1,1009.2,8,1,1013.4,8,1,1009.9,0,8,1,9.5,8,1,曇後一時雨,8,1,曇,8,1,0,0,8,1
2009/9/19,25.7,8,1,19.7,8,1,21.7,8,1,0,1,8,1,0.8,0,8,1,3.2,8,1,6,8,北北東,8,1,12,8,北北東,8,1,北東,8,1,16.8,8,1,65,8,1,46,8,1,1003.8,8,1,1008,8,1,1005.5,0,8,1,10,8,1,曇,8,1,曇後一時晴,8,1,0,1,8,1
